,Type,Alpha,Mean Loyalty,Kappa Loyalty,Complexity
385,RDP,0.96,0.8506224066390041,0.5889710062535531,0.04347826086956521
386,BU,0.96,0.8838174273858921,0.7500555596710867,0.13043478260869562
387,VC,0.96,0.91701244813278,0.8176176782200696,0.17012448132780078
388,OS,0.97,1.0,1.0,0.9590474472307414
389,RDP,0.97,0.8506224066390041,0.5889710062535531,0.04347826086956521
390,BU,0.97,0.8838174273858921,0.7500555596710867,0.13043478260869562
391,VC,0.97,0.91701244813278,0.8176176782200696,0.16958325816344938
392,OS,0.98,1.0,1.0,0.9747429189969332
393,RDP,0.98,0.8506224066390041,0.5889710062535531,0.04347826086956521
394,BU,0.98,0.8838174273858921,0.7500555596710867,0.13043478260869562
395,VC,0.98,0.91701244813278,0.8176176782200696,0.16958325816344938
396,OS,0.99,1.0,1.0,0.9884539058271695
397,RDP,0.99,0.8506224066390041,0.5889710062535531,0.04347826086956521
398,BU,0.99,0.8838174273858921,0.7500555596710867,0.13043478260869562
399,VC,0.99,0.91701244813278,0.8176176782200696,0.16958325816344938
