,Type,Alpha,Mean Loyalty,Kappa Loyalty,Complexity
85,RDP,0.42,0.2946058091286307,0.003405497445876815,0.0920079379397438
86,OS,0.43,0.9626556016597511,0.9127127852227453,0.35269709543568467
87,RDP,0.43,0.3112033195020747,0.017196482091092036,0.08858019123218472
88,OS,0.44,0.9585062240663901,0.9034068136272545,0.3600938120151542
89,RDP,0.44,0.3236514522821577,0.02772071380838048,0.08623489085332851
90,OS,0.45,0.9626556016597511,0.9127127852227453,0.3678513440375248
91,RDP,0.45,0.34439834024896265,0.045616321620131406,0.08497203680317515
92,OS,0.46,0.966804979253112,0.9220947147244222,0.37560887605989535
93,RDP,0.46,0.37344398340248963,0.071444974611518,0.08154429009561606
94,OS,0.47000000000000003,0.970954356846473,0.9315535359272934,0.38643333934692403
95,RDP,0.47000000000000003,0.4066390041493776,0.09737827715355818,0.07685368933790364
96,OS,0.48,0.970954356846473,0.9315535359272934,0.39274760959769073
97,RDP,0.48,0.45643153526970953,0.14601422813708786,0.07378675807324551
98,OS,0.49,0.970954356846473,0.9315535359272934,0.4023092188345661
99,RDP,0.49,0.4896265560165975,0.18024944000442455,0.0705394190871369
100,OS,0.5,0.970954356846473,0.9315535359272934,0.4111491971856395
101,RDP,0.5,0.5394190871369294,0.22561875814155452,0.06602922605087495
102,OS,0.51,0.975103734439834,0.9410901979956001,0.4217932527512177
103,RDP,0.51,0.5601659751037344,0.24952996474735611,0.06458596427927114
104,OS,0.52,0.979253112033195,0.9507056657803232,0.4318960851524445
105,RDP,0.52,0.6265560165975104,0.3310510732790526,0.06097780985026158
106,OS,0.53,0.979253112033195,0.9507056657803232,0.4394732094533646
107,RDP,0.53,0.6721991701244814,0.391977772810015,0.057550063142702494
