Type,Alpha,Percentage Agreement,Kappa Loyalty,Complexity,Num Segments
VW,0.37,100,1.0,0.06838235294117653,9.3
LSF,0.37,0,0.0,0.0,0.0
OS,0.38,100,1.0,0.2011764705882352,27.36
RDP,0.38,97,0.0,0.03749999999999996,5.1
BU,0.38,99,0.0,0.024117647058823487,3.28
VW,0.38,100,1.0,0.06838235294117653,9.3
LSF,0.38,0,0.0,0.0,0.0
OS,0.39,100,1.0,0.20455882352941177,27.82
RDP,0.39,96,0.0,0.037279411764705846,5.07
BU,0.39,99,0.0,0.02338235294117643,3.18
VW,0.39,100,1.0,0.06742647058823534,9.17
LSF,0.39,0,0.0,0.0,0.0
OS,0.4,100,1.0,0.2071323529411765,28.17
RDP,0.4,96,0.0,0.03698529411764702,5.03
BU,0.4,99,0.0,0.023014705882352902,3.13
VW,0.4,100,1.0,0.06720588235294123,9.14
LSF,0.4,0,0.0,0.0,0.0
OS,0.41000000000000003,100,1.0,0.20955882352941177,28.5
RDP,0.41000000000000003,94,0.0,0.03558823529411761,4.84
BU,0.41000000000000003,97,0.0,0.022205882352941138,3.02
VW,0.41000000000000003,100,1.0,0.06698529411764712,9.11
LSF,0.41000000000000003,0,0.0,0.0,0.0
OS,0.42,100,1.0,0.21191176470588233,28.82
RDP,0.42,91,0.0,0.03345588235294114,4.55
BU,0.42,97,0.0,0.021764705882352905,2.96
VW,0.42,100,1.0,0.06647058823529417,9.04
LSF,0.42,0,0.0,0.0,0.0
OS,0.43,100,1.0,0.21492647058823522,29.23
RDP,0.43,88,0.0,0.032499999999999966,4.42
BU,0.43,96,0.0,0.020808823529411727,2.83
VW,0.43,100,1.0,0.06617647058823532,9.0
LSF,0.43,0,0.0,0.0,0.0
OS,0.44,100,1.0,0.21772058823529403,29.61
RDP,0.44,81,0.0,0.031029411764705847,4.22
BU,0.44,95,0.0,0.019852941176470552,2.7
VW,0.44,100,1.0,0.06610294117647063,8.99
LSF,0.44,0,0.0,0.0,0.0
OS,0.45,100,1.0,0.22044117647058814,29.98
RDP,0.45,65,0.0,0.02867647058823526,3.9
BU,0.45,95,0.0,0.019117647058823496,2.6
VW,0.45,100,1.0,0.06580882352941181,8.95
LSF,0.45,0,0.0,0.0,0.0
OS,0.46,100,1.0,0.22242647058823523,30.25
RDP,0.46,52,0.0,0.026029411764705843,3.54
BU,0.46,95,0.0,0.01830882352941173,2.49
VW,0.46,100,1.0,0.06551470588235297,8.91
LSF,0.46,0,0.0,0.0,0.0
OS,0.47000000000000003,100,1.0,0.22544117647058814,30.66
RDP,0.47000000000000003,51,0.0,0.024117647058823487,3.28
BU,0.47000000000000003,95,0.0,0.017352941176470557,2.36
VW,0.47000000000000003,100,1.0,0.06500000000000003,8.84
LSF,0.47000000000000003,0,0.0,0.0,0.0
OS,0.48,100,1.0,0.2277941176470587,30.98
RDP,0.48,50,0.0,0.021544117647058787,2.93
BU,0.48,95,0.0,0.01698529411764703,2.31
VW,0.48,100,1.0,0.0647058823529412,8.8
LSF,0.48,0,0.0,0.0,0.0
OS,0.49,100,1.0,0.23022058823529395,31.31
RDP,0.49,49,0.0,0.019632352941176434,2.67
BU,0.49,95,0.0,0.016323529411764678,2.22
VW,0.49,100,1.0,0.06419117647058825,8.73
LSF,0.49,0,0.0,0.0,0.0
OS,0.5,100,1.0,0.23338235294117637,31.74
RDP,0.5,50,0.0,0.018161764705882318,2.47
BU,0.5,95,0.0,0.015808823529411736,2.15
VW,0.5,100,1.0,0.06411764705882354,8.72
LSF,0.5,0,0.0,0.0,0.0
OS,0.51,100,1.0,0.2361764705882352,32.12
RDP,0.51,56,0.0,0.01727941176470585,2.35
BU,0.51,95,0.0,0.015294117647058791,2.08
VW,0.51,100,1.0,0.06389705882352943,8.69
LSF,0.51,0,0.0,0.0,0.0
OS,0.52,100,1.0,0.24044117647058819,32.7
RDP,0.52,61,0.0,0.016544117647058793,2.25
BU,0.52,95,0.0,0.01514705882352938,2.06
VW,0.52,100,1.0,0.06367647058823529,8.66
LSF,0.52,0,0.0,0.0,0.0
OS,0.53,100,1.0,0.2430882352941177,33.06
RDP,0.53,66,0.0,0.01617647058823526,2.2
BU,0.53,96,0.0,0.014926470588235262,2.03
VW,0.53,100,1.0,0.06367647058823529,8.66
LSF,0.53,0,0.0,0.0,0.0
OS,0.54,100,1.0,0.2480147058823529,33.73
RDP,0.54,69,0.0,0.015955882352941143,2.17
BU,0.54,96,0.0,0.014852941176470555,2.02
VW,0.54,100,1.0,0.06360294117647058,8.65
LSF,0.54,0,0.0,0.0,0.0
OS,0.55,100,1.0,0.25213235294117653,34.29
RDP,0.55,70,0.0,0.015882352941176438,2.16
BU,0.55,96,0.0,0.014852941176470555,2.02
VW,0.55,100,1.0,0.06345588235294118,8.63
LSF,0.55,0,0.0,0.0,0.0
OS,0.56,100,1.0,0.25676470588235306,34.92
RDP,0.56,70,0.0,0.015882352941176438,2.16
BU,0.56,96,0.0,0.014852941176470555,2.02
VW,0.56,100,1.0,0.06338235294117647,8.62
LSF,0.56,0,0.0,0.0,0.0
OS,0.5700000000000001,100,1.0,0.26220588235294123,35.66
RDP,0.5700000000000001,72,0.0,0.015735294117647024,2.14
BU,0.5700000000000001,96,0.0,0.01477941176470585,2.01
VW,0.5700000000000001,100,1.0,0.06316176470588236,8.59
LSF,0.5700000000000001,0,0.0,0.0,0.0
OS,0.58,100,1.0,0.26757352941176477,36.39
RDP,0.58,72,0.0,0.015735294117647024,2.14
BU,0.58,95,0.0,0.014705882352941142,2.0
VW,0.58,100,1.0,0.06264705882352942,8.52
LSF,0.58,0,0.0,0.0,0.0
OS,0.59,100,1.0,0.27220588235294124,37.02
RDP,0.59,72,0.0,0.015735294117647024,2.14
BU,0.59,95,0.0,0.014705882352941142,2.0
VW,0.59,100,1.0,0.06205882352941175,8.44
LSF,0.59,0,0.0,0.0,0.0
OS,0.6,100,1.0,0.27735294117647064,37.72
RDP,0.6,72,0.0,0.015735294117647024,2.14
BU,0.6,95,0.0,0.014705882352941142,2.0
VW,0.6,100,1.0,0.061691176470588215,8.39
LSF,0.6,0,0.0,0.0,0.0
OS,0.61,100,1.0,0.2818382352941177,38.33
RDP,0.61,73,0.0,0.015588235294117611,2.12
BU,0.61,95,0.0,0.014705882352941142,2.0
VW,0.61,100,1.0,0.0614705882352941,8.36
LSF,0.61,0,0.0,0.0,0.0
OS,0.62,100,1.0,0.2890441176470588,39.31
RDP,0.62,74,0.0,0.015514705882352906,2.11
BU,0.62,95,0.0,0.014705882352941142,2.0
VW,0.62,100,1.0,0.06110294117647056,8.31
LSF,0.62,0,0.0,0.0,0.0
OS,0.63,100,1.0,0.29522058823529407,40.15
RDP,0.63,75,0.0,0.015220588235294083,2.07
BU,0.63,95,0.0,0.014705882352941142,2.0
VW,0.63,100,1.0,0.06088235294117643,8.28
LSF,0.63,0,0.0,0.0,0.0
OS,0.64,100,1.0,0.30161764705882355,41.02
RDP,0.64,78,0.0,0.014999999999999966,2.04
BU,0.64,95,0.0,0.014705882352941142,2.0
VW,0.64,100,1.0,0.06044117647058819,8.22
LSF,0.64,0,0.0,0.0,0.0
OS,0.65,100,1.0,0.3077205882352942,41.85
RDP,0.65,79,0.0,0.014779411764705848,2.01
BU,0.65,95,0.0,0.014705882352941142,2.0
VW,0.65,100,1.0,0.06007352941176467,8.17
LSF,0.65,0,0.0,0.0,0.0
OS,0.66,100,1.0,0.3149264705882353,42.83
RDP,0.66,79,0.0,0.014558823529411733,1.98
BU,0.66,95,0.0,0.014705882352941142,2.0
VW,0.66,100,1.0,0.059705882352941136,8.12
LSF,0.66,0,0.0,0.0,0.0
OS,0.67,100,1.0,0.32426470588235295,44.1
RDP,0.67,76,0.0,0.013823529411764674,1.88
BU,0.67,95,0.0,0.014705882352941142,2.0
VW,0.67,100,1.0,0.05948529411764702,8.09
LSF,0.67,0,0.0,0.0,0.0
OS,0.68,100,1.0,0.33213235294117643,45.17
RDP,0.68,74,0.0,0.013529411764705852,1.84
BU,0.68,95,0.0,0.014705882352941142,2.0
VW,0.68,100,1.0,0.05926470588235291,8.06
LSF,0.68,0,0.0,0.0,0.0
OS,0.6900000000000001,100,1.0,0.3429411764705882,46.64
RDP,0.6900000000000001,73,0.0,0.013455882352941146,1.83
BU,0.6900000000000001,95,0.0,0.014705882352941142,2.0
VW,0.6900000000000001,100,1.0,0.0591911764705882,8.05
LSF,0.6900000000000001,0,0.0,0.0,0.0
OS,0.7000000000000001,100,1.0,0.3515441176470586,47.81
