,Type,Alpha,Mean Loyalty,Kappa Loyalty,Complexity
98,OS,0.49,0.9875518672199171,0.9669031815060655,0.4023092188345661
99,RDP,0.49,0.35269709543568467,0.07544757033248084,0.0705394190871369
100,OS,0.5,0.9875518672199171,0.9669031815060655,0.4111491971856395
101,RDP,0.5,0.38589211618257263,0.10110887096774179,0.06602922605087495
102,OS,0.51,0.9875518672199171,0.9669031815060655,0.4217932527512177
103,RDP,0.51,0.3900414937759336,0.1044062997699522,0.06458596427927114
104,OS,0.52,0.9875518672199171,0.9669031815060655,0.4318960851524445
105,RDP,0.52,0.4190871369294606,0.12807525325615066,0.06097780985026158
106,OS,0.53,0.9875518672199171,0.9669031815060655,0.4394732094533646
107,RDP,0.53,0.44398340248962653,0.14921755624637745,0.057550063142702494
108,OS,0.54,0.9875518672199171,0.9669031815060655,0.44795237236153707
109,RDP,0.54,0.44813278008298757,0.15282146160962073,0.054843947320945316
110,OS,0.55,0.9875518672199171,0.9669031815060655,0.4578747970413134
111,RDP,0.55,0.45643153526970953,0.16010002926388023,0.05267905466353958
112,OS,0.56,0.9875518672199171,0.9669031815060655,0.4670755908352877
113,RDP,0.56,0.4605809128630705,0.16377515614156835,0.05123579289193576
114,OS,0.5700000000000001,0.9875518672199171,0.9669031815060655,0.47357026880750497
115,RDP,0.5700000000000001,0.47717842323651455,0.17872018174933746,0.04907090023453002
116,OS,0.58,0.9875518672199171,0.9669031815060655,0.481869023994227
117,RDP,0.58,0.48132780082987553,0.18251879189167175,0.047627638462926204
118,OS,0.59,0.9875518672199171,0.9669031815060655,0.4914306332311023
119,RDP,0.59,0.4854771784232365,0.1863428446961446,0.0467255998556738
120,OS,0.6,0.9875518672199171,0.9669031815060655,0.49918816525347287
121,RDP,0.6,0.4896265560165975,0.19019259663980337,0.046184376691322374
122,OS,0.61,0.9875518672199171,0.9669031815060655,0.510193036261952
123,RDP,0.61,0.4979253112033195,0.19797024120575368,0.04546274580552047
124,OS,0.62,0.9875518672199171,0.9669031815060655,0.518852606891575
125,RDP,0.62,0.5020746887966805,0.2018986643117343,0.04510193036261951
126,OS,0.63,0.9875518672199171,0.9669031815060655,0.5285946238499007
127,RDP,0.63,0.5020746887966805,0.2018986643117343,0.044560707198268074
128,OS,0.64,0.9875518672199171,0.9669031815060655,0.5385170485296771
129,RDP,0.64,0.5062240663900415,0.20585384764489234,0.04438029947681759
130,OS,0.65,0.991701244813278,0.9778105146855722,0.547898250045102
131,RDP,0.65,0.5062240663900415,0.20585384764489234,0.04419989175536712
132,OS,0.66,0.991701244813278,0.9778105146855722,0.5605267905466353
133,RDP,0.66,0.5103734439834025,0.20983606557377055,0.04401948403391664
134,OS,0.67,0.991701244813278,0.9778105146855722,0.5731553310481688
135,RDP,0.67,0.5103734439834025,0.20983606557377055,0.043839076312466155
136,OS,0.68,0.995850622406639,0.9888420760220381,0.5866859101569546
137,RDP,0.68,0.5103734439834025,0.20983606557377055,0.043839076312466155
138,OS,0.6900000000000001,0.995850622406639,0.9888420760220381,0.5987732274941366
139,RDP,0.6900000000000001,0.5103734439834025,0.20983606557377055,0.043839076312466155
140,OS,0.7000000000000001,0.995850622406639,0.9888420760220381,0.6110409525527692
141,RDP,0.7000000000000001,0.5103734439834025,0.20983606557377055,0.043839076312466155
142,OS,0.71,0.995850622406639,0.9888420760220381,0.6227674544470503
143,RDP,0.71,0.5103734439834025,0.20983606557377055,0.043839076312466155
144,OS,0.72,0.995850622406639,0.9888420760220381,0.6314270250766733
145,RDP,0.72,0.5103734439834025,0.20983606557377055,0.043658668591015685
146,OS,0.73,0.995850622406639,0.9888420760220381,0.6444163810211077
147,RDP,0.73,0.5103734439834025,0.20983606557377055,0.043658668591015685
148,OS,0.74,0.995850622406639,0.9888420760220381,0.6575861446869925
149,RDP,0.74,0.5103734439834025,0.20983606557377055,0.043658668591015685
150,OS,0.75,0.995850622406639,0.9888420760220381,0.6687714234169222
151,RDP,0.75,0.5103734439834025,0.20983606557377055,0.043658668591015685
152,OS,0.76,0.995850622406639,0.9888420760220381,0.6774309940465452
153,RDP,0.76,0.5103734439834025,0.20983606557377055,0.043658668591015685
154,OS,0.77,0.995850622406639,0.9888420760220381,0.6898791268266281
155,RDP,0.77,0.5103734439834025,0.20983606557377055,0.043658668591015685
156,OS,0.78,0.995850622406639,0.9888420760220381,0.7008839978351074
157,RDP,0.78,0.5103734439834025,0.20983606557377055,0.043658668591015685
158,OS,0.79,0.995850622406639,0.9888420760220381,0.7117084611221361
159,RDP,0.79,0.5103734439834025,0.20983606557377055,0.04347826086956521
160,OS,0.8,0.995850622406639,0.9888420760220381,0.7227133321306152
161,RDP,0.8,0.5103734439834025,0.20983606557377055,0.04347826086956521
162,OS,0.81,0.995850622406639,0.9888420760220381,0.7355222803535991
163,RDP,0.81,0.5103734439834025,0.20983606557377055,0.04347826086956521
164,OS,0.8200000000000001,0.995850622406639,0.9888420760220381,0.7465271513620784
165,RDP,0.8200000000000001,0.5103734439834025,0.20983606557377055,0.04347826086956521
166,OS,0.8300000000000001,0.995850622406639,0.9888420760220381,0.7553671297131517
167,RDP,0.8300000000000001,0.5103734439834025,0.20983606557377055,0.04347826086956521
168,OS,0.84,0.995850622406639,0.9888420760220381,0.7679956702146852
169,RDP,0.84,0.5103734439834025,0.20983606557377055,0.04347826086956521
170,OS,0.85,1.0,1.0,0.7818870647663719
171,RDP,0.85,0.5103734439834025,0.20983606557377055,0.04347826086956521
172,OS,0.86,1.0,1.0,0.7959588670395092
173,RDP,0.86,0.5103734439834025,0.20983606557377055,0.04347826086956521
174,OS,0.87,1.0,1.0,0.8089482229839438
175,RDP,0.87,0.5103734439834025,0.20983606557377055,0.04347826086956521
176,OS,0.88,1.0,1.0,0.8224788020927295
177,RDP,0.88,0.5103734439834025,0.20983606557377055,0.04347826086956521
178,OS,0.89,1.0,1.0,0.8396175356305249
179,RDP,0.89,0.5103734439834025,0.20983606557377055,0.04347826086956521
180,OS,0.9,1.0,1.0,0.8520656684106079
181,RDP,0.9,0.5103734439834025,0.20983606557377055,0.04347826086956521
182,OS,0.91,1.0,1.0,0.8668591015695472
183,RDP,0.91,0.5103734439834025,0.20983606557377055,0.04347826086956521
184,OS,0.92,1.0,1.0,0.8827349810571893
185,RDP,0.92,0.5103734439834025,0.20983606557377055,0.04347826086956521
186,OS,0.93,1.0,1.0,0.9005953454807866
187,RDP,0.93,0.5103734439834025,0.20983606557377055,0.04347826086956521
188,OS,0.9400000000000001,1.0,1.0,0.913584701425221
189,RDP,0.9400000000000001,0.5103734439834025,0.20983606557377055,0.04347826086956521
190,OS,0.9500000000000001,1.0,1.0,0.9301822117986649
191,RDP,0.9500000000000001,0.5103734439834025,0.20983606557377055,0.04347826086956521
192,OS,0.96,1.0,1.0,0.941908713692946
193,RDP,0.96,0.5103734439834025,0.20983606557377055,0.04347826086956521
194,OS,0.97,1.0,1.0,0.9590474472307414
195,RDP,0.97,0.5103734439834025,0.20983606557377055,0.04347826086956521
196,OS,0.98,1.0,1.0,0.9747429189969332
197,RDP,0.98,0.5103734439834025,0.20983606557377055,0.04347826086956521
198,OS,0.99,1.0,1.0,0.9884539058271695
199,RDP,0.99,0.5103734439834025,0.20983606557377055,0.04347826086956521
